,Equity(0 [A]),Equity(1 [AAL]),Equity(3 [AAPL]),Equity(4 [ABBV]),Equity(6 [ABT]),Equity(7 [ACN]),Equity(8 [ADBE]),Equity(17 [AET]),Equity(19 [AGN]),Equity(20 [AIG]),Equity(30 [ALXN]),Equity(31 [AMAT]),Equity(35 [AMGN]),Equity(37 [AMT]),Equity(38 [AMZN]),Equity(41 [ANTM]),Equity(44 [APA]),Equity(45 [APC]),Equity(50 [ATVI]),Equity(52 [AVGO]),Equity(55 [AXP]),Equity(58 [BA]),Equity(59 [BAC]),Equity(60 [BAX]),Equity(62 [BBY]),Equity(66 [BIIB]),Equity(70 [BMY]),Equity(74 [C]),Equity(75 [CA]),Equity(78 [CAT]),Equity(82 [CBS]),Equity(85 [CELG]),Equity(90 [CHK]),Equity(92 [CHTR]),Equity(98 [CMCSA]),Equity(100 [CMG]),Equity(106 [COG]),Equity(109 [COP]),Equity(110 [COST]),Equity(113 [CRM]),Equity(114 [CSCO]),Equity(116 [CSX]),Equity(121 [CVS]),Equity(122 [CVX]),Equity(124 [D]),Equity(125 [DAL]),Equity(126 [DE]),Equity(132 [DIS]),Equity(133 [DISCA]),Equity(147 [EBAY]),Equity(154 [EMR]),Equity(155 [EOG]),Equity(160 [ESRX]),Equity(167 [EXC]),Equity(173 [FB]),Equity(175 [FCX]),Equity(176 [FDX]),Equity(188 [FOXA]),Equity(192 [GE]),Equity(194 [GILD]),Equity(197 [GM]),Equity(198 [GOOG]),Equity(199 [GOOGL]),Equity(204 [GS]),Equity(207 [HAL]),Equity(211 [HCA]),Equity(214 [HD]),Equity(215 [HES]),Equity(220 [HON]),Equity(230 [HUM]),Equity(231 [IBM]),Equity(235 [ILMN]),Equity(238 [INTC]),Equity(244 [ISRG]),Equity(251 [JNJ]),Equity(253 [JPM]),Equity(261 [KMI]),Equity(263 [KO]),Equity(264 [KORS]),Equity(265 [KR]),Equity(268 [L]),Equity(275 [LLY]),Equity(276 [LMT]),Equity(279 [LOW]),Equity(282 [LUV]),Equity(284 [LYB]),Equity(285 [M]),Equity(291 [MAT]),Equity(292 [MCD]),Equity(294 [MCK]),Equity(296 [MDLZ]),Equity(297 [MDT]),Equity(298 [MET]),Equity(299 [MGM]),Equity(305 [MO]),Equity(306 [MON]),Equity(307 [MOS]),Equity(308 [MPC]),Equity(309 [MRK]),Equity(312 [MSFT]),Equity(316 [MU]),Equity(317 [MYL]),Equity(322 [NEM]),Equity(323 [NFLX]),Equity(326 [NKE]),Equity(329 [NOV]),Equity(339 [O]),Equity(342 [ORCL]),Equity(344 [OXY]),Equity(351 [PEP]),Equity(352 [PFE]),Equity(361 [PM]),Equity(367 [PRGO]),Equity(370 [PSX]),Equity(374 [PXD]),Equity(375 [PYPL]),Equity(376 [QCOM]),Equity(381 [REGN]),Equity(395 [SBUX]),Equity(397 [SCHW]),Equity(402 [SLB]),Equity(417 [SWKS]),Equity(422 [T]),Equity(426 [TGT]),Equity(428 [TJX]),Equity(430 [TMO]),Equity(437 [TWX]),Equity(438 [TXN]),Equity(440 [UAA]),Equity(441 [UAL]),Equity(445 [UNH]),Equity(447 [UNP]),Equity(448 [UPS]),Equity(450 [USB]),Equity(451 [UTX]),Equity(452 [V]),Equity(455 [VIAB]),Equity(456 [VLO]),Equity(465 [WBA]),Equity(468 [WFC]),Equity(472 [WMB]),Equity(473 [WMT]),Equity(478 [WYNN]),Equity(483 [XOM])
2015-03-16 00:00:00+00:00,140.435,48.699,117.807,52.57,44.463,82.89,78.33,102.562,298.363,52.353,178.5,23.43,149.996,88.201,373.35,145.371,56.022,78.441,22.508,122.252,77.019,140.435,15.379,35.519,36.872,388.346,62.306,51.825,72.636,71.759,59.672,120.84,13.877,191.38,28.091,678.88,27.734,56.714,138.965,66.43,25.197,32.439,97.599,90.064,93.652,43.636,81.924,102.917,32.604,23.435,50.38,85.799,83.65,28.957,78.07,17.633,172.592,33.131,22.896,93.652,19.243,554.51,561.64,183.608,38.389,72.636,108.628,64.84,95.508,170.35,139.087,196.72,28.029,168.94,92.415,56.671,36.211,36.188,64.53,36.67,67.92,65.251,185.096,71.308,44.245,75.352,19.243,23.43,88.467,224.212,32.608,72.134,41.774,19.243,45.907,110.432,42.949,44.671,51.5,38.453,28.505,61.27,21.814,60.281,46.396,45.808,25.197,41.273,63.334,86.781,30.575,66.737,168.144,69.182,156.603,,62.213,451.77,44.58,29.981,74.449,92.785,72.134,72.013,65.491,131.309,80.531,53.702,77.29,67.92,112.543,108.17,90.917,41.422,110.992,65.723,63.172,53.032,81.566,50.764,38.423,76.309,118.046,75.242
2015-03-17 00:00:00+00:00,141.203,52.064,119.778,53.112,43.775,82.825,79.66,101.914,300.818,52.231,184.12,23.082,150.033,87.744,371.92,145.418,55.329,78.247,22.435,121.532,76.604,141.203,15.341,35.539,36.881,392.771,61.931,51.97,72.656,70.395,59.374,121.03,13.728,188.62,27.8,672.0,27.587,56.36,139.002,67.55,25.063,32.411,96.318,90.099,92.857,44.099,81.455,102.524,32.11,23.404,49.896,84.725,83.01,29.17,79.365,17.094,171.025,32.668,22.77,92.857,21.279,550.84,557.61,182.336,38.162,72.656,107.771,64.325,94.979,170.047,138.981,194.5,27.81,168.583,91.345,56.452,36.399,36.386,64.81,36.17,69.09,65.04,183.778,70.485,44.935,73.046,21.279,23.082,87.574,222.903,32.279,71.252,41.516,21.279,45.493,109.43,43.306,44.525,50.914,38.578,27.66,62.72,21.638,59.788,46.444,44.669,25.063,40.76,62.685,85.581,30.335,66.737,168.839,68.873,156.124,,62.048,467.8,44.741,30.088,73.725,93.293,71.252,72.497,65.157,130.696,80.823,53.37,78.81,69.09,111.669,107.892,90.319,41.404,110.798,64.619,62.698,53.245,81.086,50.928,38.465,75.695,117.045,74.638
2015-03-18 00:00:00+00:00,142.318,52.49,121.126,53.254,44.054,84.774,76.89,103.926,307.118,52.812,188.16,23.235,153.225,89.04,375.135,149.298,57.585,80.338,22.897,123.151,77.36,142.318,15.236,35.581,36.996,394.439,62.709,51.854,74.513,72.979,60.662,122.68,14.046,189.32,27.734,673.28,27.99,57.841,139.836,68.55,25.063,32.814,96.758,93.181,92.709,43.305,82.089,103.492,31.65,22.985,50.873,88.493,83.29,29.869,80.91,17.888,168.679,33.681,23.067,92.709,22.043,559.5,566.16,184.01,39.403,74.513,108.237,65.489,96.493,174.572,141.505,195.09,28.083,169.62,92.78,56.58,37.049,36.467,66.36,36.075,68.1,67.519,185.545,70.438,44.478,76.713,22.043,23.235,88.33,223.626,32.899,72.078,41.565,22.043,45.246,109.729,43.544,46.015,51.978,39.323,28.16,64.959,22.372,60.445,46.911,45.733,25.063,41.958,64.114,86.045,30.521,67.311,170.033,70.841,157.85,,62.417,472.11,45.431,28.988,75.172,93.111,72.078,72.523,64.814,132.217,82.18,53.674,80.03,68.1,113.91,109.152,90.917,41.312,111.214,65.393,62.762,55.076,81.951,51.165,39.837,75.613,115.485,76.405
2015-03-19 00:00:00+00:00,140.837,53.518,120.207,54.41,44.1,84.084,77.14,104.728,307.568,52.091,189.07,22.963,155.59,88.182,373.24,149.232,56.068,78.237,22.479,124.662,77.057,140.837,14.883,35.285,36.846,399.711,62.572,50.56,74.9,71.867,60.201,125.33,13.42,188.18,27.619,680.67,27.833,57.041,140.188,68.88,25.161,32.523,96.617,91.478,93.781,44.676,80.95,102.917,31.82,22.768,50.416,87.39,83.95,29.453,82.75,16.936,169.214,33.237,22.788,93.781,22.366,557.99,563.67,181.762,39.365,74.9,107.379,63.265,95.731,176.849,141.505,199.81,27.947,169.586,92.991,56.076,37.023,35.946,66.82,36.36,70.09,68.143,185.17,70.476,45.072,75.131,22.366,22.963,87.401,220.51,32.561,72.125,40.72,22.366,45.184,108.062,42.427,45.582,52.483,39.124,28.05,63.94,22.323,60.744,47.3,45.074,25.161,41.986,62.26,85.554,30.317,67.568,166.773,70.288,158.339,,62.062,486.02,46.341,28.647,74.22,95.459,72.125,72.112,65.014,133.076,81.831,53.881,81.01,70.09,114.67,108.939,90.6,40.934,110.354,65.288,62.707,54.045,82.12,50.564,39.402,74.688,122.241,74.931
2015-03-20 00:00:00+00:00,141.194,54.071,118.703,53.708,44.128,85.286,77.36,105.038,310.161,52.362,187.71,23.001,156.501,91.072,378.49,150.237,55.759,79.716,22.741,125.842,78.153,141.194,15.102,35.389,36.784,438.728,62.059,51.139,75.506,72.854,60.893,128.5,13.529,189.01,27.95,686.65,28.196,58.023,141.374,67.69,25.322,32.907,97.104,93.469,94.567,44.827,81.961,103.933,32.45,22.79,50.792,88.513,85.38,29.409,83.8,18.065,167.453,34.048,22.851,94.567,22.141,560.36,564.95,184.785,40.568,75.506,109.552,64.147,97.943,178.637,144.223,196.02,28.465,169.676,93.64,56.58,37.549,36.512,66.13,36.565,69.45,69.887,186.617,71.109,45.081,75.582,22.141,23.001,88.376,224.603,32.636,72.459,41.532,22.141,45.317,108.409,42.583,46.585,52.816,39.674,28.68,63.06,22.45,61.185,49.061,46.74,25.322,42.224,62.997,86.681,30.406,68.074,169.22,71.512,163.146,,62.248,488.87,46.199,29.222,75.466,97.837,72.459,72.747,66.264,134.923,82.83,54.576,81.43,69.45,113.131,108.847,90.908,41.321,110.428,65.874,63.573,54.712,82.938,51.019,39.69,76.263,122.118,75.046
2015-03-23 00:00:00+00:00,139.649,52.747,119.938,53.779,44.128,85.342,76.35,105.647,308.116,52.26,185.44,22.858,153.225,91.026,375.11,149.469,54.945,78.831,22.508,126.928,77.681,139.649,14.988,35.732,36.847,427.437,61.894,50.657,77.105,72.764,60.249,122.94,14.026,188.87,27.795,687.34,28.009,57.469,141.689,67.66,25.29,31.541,97.758,92.5,92.69,44.033,82.154,103.731,32.549,23.062,51.007,86.873,85.31,29.551,84.43,18.968,166.09,34.289,22.914,92.69,21.935,558.81,565.37,183.666,40.17,77.105,108.227,63.659,96.921,177.963,145.773,192.1,28.365,169.403,94.17,56.021,37.575,36.485,67.89,36.617,67.61,70.108,185.838,71.241,44.187,76.333,21.935,22.858,89.805,224.915,33.157,73.063,41.363,21.935,45.493,106.292,42.921,46.657,52.951,39.651,28.02,63.28,22.636,60.714,48.811,46.458,25.29,42.072,63.118,87.145,31.116,68.425,162.858,71.213,158.608,,62.271,478.32,46.156,29.124,75.127,97.559,73.063,72.676,66.273,136.147,82.067,54.006,81.84,67.61,113.036,104.519,90.573,41.183,109.707,65.552,64.156,55.548,82.647,50.81,40.339,76.327,124.054,75.836
2015-03-24 00:00:00+00:00,138.589,52.296,119.448,53.023,43.691,83.357,75.45,105.144,302.403,51.829,183.44,22.787,152.738,90.578,374.09,149.497,55.272,79.19,22.508,125.681,76.897,138.589,14.883,35.555,36.838,417.28,60.163,50.136,75.973,72.217,59.961,122.15,14.176,187.68,27.066,680.81,28.412,56.851,141.884,67.37,24.93,31.597,97.693,90.998,93.754,43.513,81.308,102.667,32.509,23.412,50.9,86.717,84.06,29.418,85.31,18.821,164.649,33.826,22.734,93.754,21.612,570.19,577.54,183.015,40.294,75.973,108.302,63.903,96.698,176.312,144.329,190.91,27.992,167.899,93.238,55.398,36.746,36.35,67.72,36.727,67.63,69.373,186.186,71.468,43.681,76.033,21.612,22.787,90.479,223.098,32.889,73.109,40.945,21.612,45.043,106.376,42.967,46.329,52.861,39.693,27.96,63.09,22.362,62.611,48.421,45.658,24.93,41.558,62.763,87.154,30.646,67.286,162.417,70.397,157.601,,61.302,473.74,46.414,29.008,74.989,97.271,73.109,73.364,66.846,133.955,81.37,53.803,81.5,67.63,112.163,104.268,90.01,40.713,109.929,65.571,62.944,55.174,82.722,50.418,40.01,76.089,121.667,75.029
2015-03-25 00:00:00+00:00,135.464,50.435,116.327,51.769,43.254,82.238,73.13,103.742,294.088,51.033,175.63,21.576,147.779,89.003,370.96,146.481,56.022,80.095,22.042,117.477,75.706,135.464,14.692,35.368,35.548,397.849,59.256,49.595,75.129,71.66,59.124,116.99,14.255,183.0,26.575,665.97,28.796,57.305,139.985,65.78,24.449,31.176,96.047,92.282,92.321,42.086,81.152,100.645,31.55,22.841,50.711,87.81,83.45,29.09,82.92,18.732,161.019,33.044,22.41,92.321,21.23,558.785,567.0,179.255,41.175,75.129,105.999,64.86,94.718,173.302,140.965,183.28,27.174,165.076,91.756,54.619,36.666,36.332,68.01,36.132,65.56,68.271,182.267,70.192,42.514,75.467,21.23,21.576,89.368,220.285,33.636,72.069,40.478,21.23,44.197,105.299,42.61,46.958,52.528,38.36,26.57,61.23,21.99,60.25,47.623,46.157,24.449,40.817,63.863,86.608,30.45,66.565,159.569,71.639,161.64,,59.733,453.99,45.397,28.443,76.308,91.625,72.069,73.024,66.331,132.039,80.267,51.308,79.45,65.56,110.662,102.702,88.378,39.995,107.655,64.233,61.723,56.694,80.729,49.68,40.331,74.504,121.404,75.33
2015-03-26 00:00:00+00:00,135.409,49.712,117.138,50.925,43.226,87.794,72.97,102.408,294.763,50.706,176.04,21.361,147.714,88.751,367.35,144.963,56.003,80.932,22.052,117.741,74.165,135.409,14.702,35.306,34.629,395.361,59.531,49.412,75.576,71.678,58.634,117.66,14.136,181.75,26.286,658.82,28.481,57.478,139.03,65.99,24.12,31.138,95.355,91.915,93.444,41.679,80.885,100.875,30.93,22.627,50.595,89.176,82.99,28.806,83.01,19.135,161.077,32.736,22.311,93.444,20.937,555.17,563.64,179.15,40.909,75.576,104.777,64.673,94.941,171.728,142.195,184.37,27.347,166.329,91.573,54.555,36.8,36.242,66.66,36.213,64.97,67.427,183.677,68.869,41.989,77.641,20.937,21.361,88.913,220.803,32.955,71.433,40.696,20.937,44.065,105.131,42.793,45.956,51.933,38.129,26.66,61.88,21.677,59.751,47.786,46.072,24.12,40.874,63.872,86.945,30.326,66.253,160.851,71.131,163.595,,59.684,448.375,45.07,28.998,76.189,89.199,71.433,71.969,65.835,131.407,79.852,51.373,78.63,64.97,110.387,100.246,87.635,39.838,107.267,64.096,61.286,56.339,79.375,49.644,40.495,75.026,119.182,74.851
2015-03-27 00:00:00+00:00,136.03,51.065,116.204,51.263,43.487,87.58,73.31,103.848,296.954,50.575,180.59,21.771,149.591,89.534,370.56,148.236,55.628,79.949,22.326,121.046,73.683,136.03,14.597,35.581,34.701,396.227,59.769,49.228,75.546,71.49,58.836,118.68,13.947,180.0,26.3,662.72,28.167,57.196,139.41,66.55,24.155,31.073,95.832,91.068,93.375,42.426,80.931,101.105,31.27,22.672,50.658,88.396,82.38,28.727,83.3,18.448,160.201,32.504,22.365,93.375,20.849,548.34,557.55,179.934,40.985,75.546,106.167,63.236,95.676,173.761,142.027,187.17,29.092,165.75,91.756,54.564,36.791,36.0,66.97,36.327,67.75,67.555,185.206,69.635,43.02,76.492,20.849,21.771,88.294,220.861,33.538,72.151,40.446,20.849,44.365,105.58,42.171,45.396,52.068,37.907,26.675,61.63,21.746,59.252,48.051,46.354,24.155,40.541,62.997,87.236,30.654,66.643,162.466,70.379,163.236,,59.569,454.5,45.066,29.436,76.327,94.75,72.151,72.971,66.378,132.02,80.21,52.256,79.7,67.75,112.058,100.497,87.589,39.704,108.062,64.047,61.832,54.996,80.174,49.298,40.512,74.532,118.614,74.194
2015-03-30 00:00:00+00:00,139.549,52.015,119.146,51.787,43.766,88.027,73.6,104.98,298.128,51.183,180.26,21.714,151.169,89.646,374.59,148.786,56.958,81.564,22.582,123.255,73.759,139.549,14.797,35.69,34.944,397.84,60.227,49.846,75.645,73.015,59.47,120.02,13.887,183.39,26.732,655.36,28.737,58.168,141.166,66.85,24.618,31.213,97.076,93.356,93.088,43.069,81.995,101.718,31.09,22.788,50.702,89.938,85.405,29.737,83.195,19.017,162.304,33.044,22.599,93.088,20.819,552.03,561.135,182.766,41.516,75.645,106.885,64.353,97.488,177.343,144.037,187.62,28.601,168.72,92.863,55.856,37.504,36.386,66.26,36.76,68.19,67.822,187.642,70.703,43.35,77.561,20.819,21.714,89.131,223.821,34.434,73.12,40.977,20.819,44.532,106.189,43.37,46.876,52.6,37.898,26.68,60.0,21.54,60.367,48.537,46.909,24.618,41.302,64.088,87.754,31.072,66.704,164.708,72.147,166.12,,61.217,459.78,45.497,29.563,77.399,95.996,73.12,73.49,67.218,133.876,80.39,53.398,79.91,68.19,114.897,102.026,88.206,40.566,109.846,64.164,62.097,56.677,80.832,49.89,41.63,75.613,119.751,76.014
2015-03-31 00:00:00+00:00,137.154,51.181,117.317,52.054,43.068,87.347,73.94,103.007,291.144,51.286,173.3,21.514,147.07,87.772,372.1,146.471,56.49,80.552,22.292,119.884,74.071,137.154,14.673,35.555,34.078,389.194,59.073,49.73,74.712,71.813,58.279,115.28,14.076,193.11,26.666,650.54,29.022,56.587,140.36,66.81,24.694,30.998,96.496,91.679,90.721,42.502,81.144,100.539,30.76,22.692,50.729,89.499,86.77,29.772,82.215,18.595,161.038,32.639,22.32,90.721,20.584,548.0,554.7,179.848,41.573,74.712,105.934,63.706,96.93,174.25,142.116,185.64,28.429,168.343,91.994,55.508,37.495,36.422,65.75,36.484,67.25,66.701,185.875,70.315,43.078,77.588,20.584,21.514,88.731,220.949,34.047,72.719,40.671,20.584,44.083,105.861,42.18,46.644,51.824,37.615,27.13,59.35,21.237,59.527,48.267,47.051,24.694,41.026,63.239,86.936,30.885,65.376,162.055,71.276,163.136,,61.626,451.48,44.89,29.64,76.446,94.232,72.719,73.427,66.817,132.661,79.579,52.648,80.75,67.25,112.324,100.376,87.907,40.455,108.339,63.92,62.243,56.552,79.601,49.553,41.589,75.356,118.266,75.455
2015-04-01 00:00:00+00:00,135.838,48.912,117.147,50.773,42.659,87.226,75.07,103.336,289.98,51.305,169.5,21.351,144.54,89.926,370.255,146.073,56.771,81.574,22.003,118.61,74.839,135.838,14.692,35.057,33.555,381.424,58.551,49.827,74.334,71.463,57.308,114.57,14.265,190.63,26.945,652.53,29.503,57.278,139.197,66.08,24.447,31.307,95.608,91.513,90.342,40.895,81.061,101.067,30.91,22.475,50.075,89.04,84.23,29.099,81.665,18.614,161.807,32.389,22.347,90.342,20.438,542.56,549.49,183.924,41.516,74.334,105.486,64.935,95.936,173.878,140.947,182.21,28.01,168.839,90.668,55.297,37.37,36.539,64.08,36.536,64.01,65.673,182.028,70.315,42.251,78.321,20.438,21.351,87.683,217.54,34.241,70.994,40.446,20.438,44.329,110.019,41.639,46.357,51.265,37.676,27.13,57.94,22.225,59.017,47.892,46.985,24.447,40.826,64.313,86.454,30.477,66.018,160.528,72.491,166.499,,61.706,441.18,44.094,29.144,77.215,92.842,70.994,73.445,65.768,130.351,78.033,52.049,78.8,64.01,111.526,99.477,87.544,40.288,107.156,63.695,61.34,56.401,79.206,49.134,41.145,73.945,117.938,74.975
2015-04-02 00:00:00+00:00,136.423,47.685,118.156,50.693,42.882,87.804,75.68,103.607,291.877,51.614,169.94,21.237,143.418,90.224,372.25,146.035,57.529,82.245,22.209,118.034,75.569,136.423,14.816,35.295,34.466,380.161,58.247,50.058,74.533,72.001,58.788,114.31,14.504,189.575,27.36,652.39,30.231,57.423,140.485,66.68,24.339,31.185,96.028,91.941,90.999,39.94,81.412,101.603,32.15,22.389,49.762,90.494,84.58,29.568,81.555,18.644,161.788,32.832,22.437,90.999,20.888,535.53,541.31,183.273,41.648,74.533,106.801,64.954,96.187,174.211,142.071,183.01,28.01,169.43,91.116,55.823,37.192,36.539,63.39,36.708,61.88,65.407,181.992,70.74,41.678,77.747,20.888,21.237,87.265,218.332,34.557,71.675,41.114,20.888,45.114,109.398,42.006,44.225,51.482,37.278,26.725,58.095,21.853,59.154,47.945,48.011,24.339,40.665,64.582,86.999,30.521,67.051,160.273,70.886,170.55,,60.409,438.27,44.743,29.222,77.316,92.526,71.675,73.964,66.121,131.447,80.107,52.22,79.41,61.88,111.441,99.282,87.48,40.492,108.274,63.803,61.595,53.156,80.813,49.525,41.35,73.964,121.573,74.833
2015-04-06 00:00:00+00:00,137.931,46.624,120.07,51.227,43.04,89.211,76.23,104.264,291.359,51.876,170.63,21.132,142.866,91.399,377.04,147.439,60.713,83.519,22.238,118.794,75.503,137.931,14.788,35.623,34.457,381.065,58.035,49.827,75.427,73.123,58.528,112.97,15.06,193.19,27.488,660.02,29.965,59.432,141.291,67.94,24.42,31.11,96.702,93.373,90.407,39.477,81.875,101.249,32.71,22.353,51.061,92.603,84.88,29.967,82.44,18.791,162.226,33.218,22.653,90.407,20.888,536.765,543.95,183.752,43.467,75.427,107.183,68.08,97.097,174.485,143.479,182.79,28.219,171.443,90.677,55.777,37.415,36.979,63.5,36.632,60.12,65.471,183.649,70.948,39.957,80.372,20.888,21.132,87.674,219.22,34.906,72.132,41.17,20.888,45.378,110.141,42.024,44.89,51.554,38.439,27.43,58.48,22.088,60.33,47.979,49.601,24.42,40.989,66.28,87.717,30.61,67.867,161.517,71.231,173.184,,60.222,440.23,44.805,29.183,78.709,91.529,72.132,74.563,66.102,131.832,80.371,52.302,80.25,60.12,111.764,98.587,87.816,40.131,108.949,63.715,62.516,52.916,82.731,49.261,41.35,74.202,122.814,75.57
2015-04-07 00:00:00+00:00,139.201,46.056,118.807,51.947,42.938,89.864,75.65,103.5,289.128,51.464,176.0,20.965,144.706,90.308,374.41,147.211,61.274,83.111,22.336,118.629,74.27,139.201,14.74,35.991,34.322,385.369,58.035,49.73,75.198,72.27,58.519,112.72,15.259,189.75,27.538,658.46,30.26,59.795,140.624,68.2,24.573,31.4,96.421,94.788,91.239,39.363,81.838,101.057,32.92,22.456,50.595,92.017,84.115,29.94,82.32,18.624,166.596,33.03,22.509,91.239,20.663,537.02,544.86,184.077,42.179,75.198,106.577,67.911,96.763,174.329,143.506,182.76,28.419,170.82,91.537,56.127,37.433,36.835,64.379,36.341,59.57,65.829,183.301,70.05,40.2,81.149,20.663,20.965,87.738,216.691,34.906,71.964,40.873,20.663,45.563,110.856,41.978,44.753,51.779,38.425,26.87,59.57,21.687,60.494,47.921,49.667,24.573,40.989,66.54,87.472,30.663,67.468,161.233,70.524,171.467,,59.826,441.65,44.592,28.988,79.039,92.785,71.964,73.91,65.482,131.358,80.399,52.422,80.84,59.57,111.432,99.94,87.671,40.158,108.607,64.301,61.313,52.081,82.045,49.206,41.539,73.753,120.145,76.12
2015-04-08 00:00:00+00:00,140.152,47.264,118.42,52.294,43.329,89.631,75.44,104.15,288.365,51.904,178.24,21.342,147.512,90.382,381.2,146.689,61.097,83.772,22.523,119.705,74.611,140.152,14.883,36.074,34.593,392.07,58.514,50.087,76.231,72.181,58.894,115.15,15.011,190.775,27.946,654.55,30.142,58.905,140.828,68.21,24.716,31.12,96.234,93.146,92.33,40.923,81.292,101.948,32.84,22.468,50.837,91.792,84.36,29.586,82.275,18.467,167.258,32.914,22.5,92.33,21.132,541.61,548.84,184.24,41.895,76.231,107.78,67.442,96.503,174.945,143.311,185.32,28.465,170.486,91.592,56.312,37.486,36.727,64.879,36.598,60.55,66.242,183.906,70.712,41.668,80.646,21.132,21.342,88.193,217.325,35.274,71.228,41.114,21.132,45.493,110.188,42.125,44.935,51.527,38.323,27.13,68.36,21.599,63.05,48.513,49.639,24.716,41.132,66.358,87.308,30.752,67.034,190.883,70.197,170.061,,59.778,453.19,45.141,29.378,78.901,93.446,71.228,74.384,66.13,131.16,80.276,52.45,82.72,60.55,112.229,100.209,87.662,40.233,108.931,64.985,62.179,52.108,82.421,49.188,41.342,74.239,121.461,74.62
2015-04-09 00:00:00+00:00,140.207,46.391,119.325,53.637,43.691,89.961,76.33,104.402,285.91,52.69,177.37,21.466,148.579,89.268,383.54,145.599,62.239,86.476,22.562,120.111,75.057,140.207,14.978,36.411,34.908,393.241,58.459,50.319,77.314,72.396,58.826,115.58,15.14,190.93,28.14,651.72,31.037,60.895,137.872,67.74,24.784,31.625,95.711,93.4,93.523,40.781,81.847,102.341,33.21,22.428,50.819,93.422,88.47,29.63,82.17,18.428,168.309,33.141,23.148,93.523,22.131,540.78,548.02,186.469,43.619,77.314,106.829,67.939,97.004,173.966,143.745,186.34,28.401,171.03,92.661,56.699,37.745,36.871,65.239,36.555,61.16,66.435,184.483,70.183,41.639,80.186,22.131,21.466,87.92,218.097,35.259,71.918,41.396,22.131,45.704,112.239,42.125,45.491,51.779,38.379,27.815,70.095,21.746,62.785,48.455,51.343,24.784,41.218,67.423,87.599,31.098,67.572,194.505,70.56,174.191,,61.155,455.04,45.469,29.796,81.036,95.718,71.918,74.519,65.463,131.901,80.682,53.195,84.19,61.16,112.571,101.748,87.689,40.362,108.968,64.926,63.172,52.374,87.065,49.361,41.695,74.064,128.366,75.144
2015-04-10 00:00:00+00:00,141.084,46.284,119.834,55.131,43.831,89.226,76.53,104.586,288.375,52.971,182.68,21.456,150.318,89.015,382.65,146.006,63.522,87.644,22.488,119.733,75.465,141.084,14.988,36.629,34.791,392.337,59.546,50.608,77.701,74.119,59.211,117.07,14.842,191.81,28.243,683.02,30.466,60.468,138.636,67.64,25.156,31.588,95.869,93.365,94.086,40.866,82.421,102.514,33.04,22.558,50.935,94.281,88.85,29.568,82.04,17.957,169.72,33.122,25.649,94.086,22.072,540.01,548.54,187.187,43.828,77.701,107.454,68.634,97.292,174.701,144.205,188.16,29.029,176.786,93.329,56.911,38.271,36.718,64.599,36.679,61.05,67.867,183.53,70.797,41.639,80.778,22.072,21.456,89.059,219.133,35.283,72.664,40.889,22.072,46.277,113.01,41.987,45.746,51.617,38.601,28.02,70.24,21.843,64.938,48.094,51.23,25.156,41.514,67.96,87.463,31.462,67.607,194.358,71.041,172.126,,61.466,461.39,45.668,29.894,81.641,95.527,72.664,74.769,65.367,132.059,80.569,53.122,83.75,61.05,112.998,103.258,87.771,40.529,109.504,64.829,63.122,53.094,86.501,49.48,41.827,73.89,127.793,75.952
2015-04-13 00:00:00+00:00,140.042,46.342,119.599,54.873,43.477,88.095,76.02,104.373,287.661,53.785,182.9,21.294,149.499,88.744,382.36,145.618,63.213,86.262,22.356,118.341,75.161,140.042,15.064,36.266,34.574,390.227,58.91,50.83,76.877,73.706,58.942,116.44,14.77,189.02,27.757,683.73,30.221,60.295,138.067,67.08,25.102,30.96,95.496,93.007,94.558,40.715,81.431,102.092,33.03,22.401,52.324,92.427,88.095,29.347,83.01,17.967,168.514,32.852,24.857,94.558,21.534,539.17,548.64,187.129,43.051,76.877,106.708,68.258,95.973,174.798,143.78,190.34,28.847,180.77,91.948,57.253,38.315,36.556,64.12,36.327,61.01,67.5,180.462,69.767,41.581,80.504,21.534,21.294,88.731,218.771,35.142,72.803,41.251,21.534,45.625,112.399,41.777,44.284,51.148,38.638,27.88,68.56,22.078,67.811,47.758,50.053,25.102,41.104,67.345,86.854,31.152,67.164,197.618,69.762,171.607,,61.084,456.98,45.98,30.108,80.642,94.51,72.803,74.223,64.995,131.062,79.645,52.666,85.11,61.01,113.35,100.524,87.19,40.844,108.533,64.115,63.373,51.076,86.209,49.726,41.367,73.561,125.519,75.757
